QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:,,
Sample Rate:,48000, Hz,
Measurement Type,Time Waveform,
Channel Name,DT9857E-16-xAO(00).Ain 1,
X Axis Units,Sec,
Y Axis Units,V,
Seconds,Real,
 0.0080416667,-0.0049185753,
 0.0080625000,-0.0038266182,
 0.0080833333,-0.0054121017,
 0.0081041667,-0.0044631958,
 0.0081250000,-0.0037789345,
 0.0081458333,-0.0037634373,
 0.0081666667,-0.0034844875,
 0.0081875000,-0.0023245811,
 0.0082083333,-0.0028932095,
 0.0082291667,-8.51154E-004,
 0.0082500000,-0.0013637543,
 0.0082708333, 7.15256E-006,
 0.0082916667, 2.03848E-004,
 0.0083125000, 0.0013971329,
 0.0083333333, 0.0016009808,
 0.0083541667, 0.0025641918,
 0.0083750000, 0.0030624866,
 0.0083958333, 0.0026607513,
 0.0084166667, 0.0051772594,
 0.0084375000, 0.0036478043,
 0.0084583333, 0.0058305264,
 0.0084791667, 0.0044977665,
 0.0085000000, 0.0052464008,
 0.0085208333, 0.0057923794,
 0.0085416667, 0.0062751770,
 0.0085625000, 0.0053513050,
 0.0085833333, 0.0054669380,
 0.0086041667, 0.0047409534,
 0.0086250000, 0.0047159195,
 0.0086458333, 0.0041460991,
 0.0086666667, 0.0043439865,
 0.0086875000, 0.0037670135,
 0.0087083333, 0.0032734871,
 0.0087291667, 0.0029242039,
 0.0087500000, 0.0021576881,
 0.0087708333, 0.0010764599,
 0.0087916667, 2.67029E-004,
 0.0088125000,-3.32594E-004,
 0.0088333333,-0.0012099743,
 0.0088541667,-0.0013506413,
 0.0088750000,-0.0038075447,
 0.0088958333,-0.0018441677,
 0.0089166667,-0.0030839443,
 0.0089375000,-0.0043547153,
 0.0089583333,-0.0042951107,
 0.0089791667,-0.0042128563,
 0.0090000000,-0.0044858456,
 0.0090208333,-0.0051879883,
 0.0090416667,-0.0045251846,
 0.0090625000,-0.0047838688,
 0.0090833333,-0.0046110153,
 0.0091041667,-0.0043189526,
 0.0091250000,-0.0038349628,
 0.0091458333,-0.0038099289,
 0.0091666667,-0.0037109852,
 0.0091875000,-0.0024402142,
 0.0092083333,-0.0022077560,
 0.0092291667,-0.0020778179,
 0.0092500000,-9.29832E-005,
 0.0092708333,-8.72612E-004,
 0.0092916667, 4.43459E-004,
 0.0093125000, 9.79900E-004,
 0.0093333333, 0.0019001961,
 0.0093541667, 0.0029206276,
 0.0093750000, 0.0033259392,
 0.0093958333, 0.0036466122,
 0.0094166667, 0.0034153461,
 0.0094375000, 0.0057184696,
 0.0094583333, 0.0041866302,
 0.0094791667, 0.0060939789,
 0.0095000000, 0.0055027008,
 0.0095208333, 0.0053477287,
 0.0095416667, 0.0057911873,
 0.0095625000, 0.0046217442,
 0.0095833333, 0.0058221817,
 0.0096041667, 0.0051891804,
 0.0096250000, 0.0052082539,
 0.0096458333, 0.0042259693,
 0.0096666667, 0.0040507317,
 0.0096875000, 0.0034928322,
 0.0097083333, 0.0024068356,
 0.0097291667, 0.0034260750,
 0.0097500000, 0.0018119812,
 0.0097708333, 0.0011777878,
 0.0097916667, 0.0010657310,
 0.0098125000,-1.76430E-004,
 0.0098333333,-0.0010108948,
 0.0098541667,-0.0016784668,
 0.0098750000,-0.0028538704,
 0.0098958333,-0.0025880337,
 0.0099166667,-0.0028204918,
 0.0099375000,-0.0040125847,
 0.0099583333,-0.0045096874,
 0.0099791667,-0.0047278404,
 0.0100000000,-0.0048589706,
 0.0100208333,-0.0050926208,
 0.0100416667,-0.0039672852,
 0.0100625000,-0.0051867962,
 0.0100833333,-0.0054478645,
 0.0101041667,-0.0046515465,
 0.0101250000,-0.0036752224,
 0.0101458333,-0.0040149689,
 0.0101666667,-0.0029528141,
 0.0101875000,-0.0030052662,
 0.0102083333,-0.0016665459,
 0.0102291667,-0.0020909309,
 0.0102500000,-5.41210E-004,
 0.0102708333,-3.11136E-004,
 0.0102916667, 6.97374E-004,
 0.0103125000, 0.0013792515,
 0.0103333333, 0.0015878677,
 0.0103541667, 0.0025379658,
 0.0103750000, 0.0031673908,
 0.0103958333, 0.0035464764,
 0.0104166667, 0.0035047531,
 0.0104375000, 0.0043737888,
 0.0104583333, 0.0046980381,
 0.0104791667, 0.0058162212,
 0.0105000000, 0.0050115585,
 0.0105208333, 0.0059330463,
 0.0105416667, 0.0047433376,
 0.0105625000, 0.0061225891,
 0.0105833333, 0.0050735474,
 0.0106041667, 0.0057554245,
 0.0106250000, 0.0042855740,
 0.0106458333, 0.0052988529,
 0.0106666667, 0.0041162968,
 0.0106875000, 0.0032472610,
 0.0107083333, 0.0035011768,
 0.0107291667, 0.0020790100,
 0.0107500000, 0.0021386147,
 0.0107708333, 2.13385E-004,
 0.0107916667, 0.0015294552,
 0.0108125000,-7.49826E-004,
 0.0108333333,-3.81470E-005,
 0.0108541667,-0.0019872189,
 0.0108750000,-0.0032281876,
 0.0108958333,-0.0027537346,
 0.0109166667,-0.0033414364,
 0.0109375000,-0.0044965744,
 0.0109583333,-0.0038015842,
 0.0109791667,-0.0044178963,
 0.0110000000,-0.0046753883,
 0.0110208333,-0.0040292740,
 0.0110416667,-0.0052058697,
 0.0110625000,-0.0037503242,
 0.0110833333,-0.0050008297,
 0.0111041667,-0.0047564507,
 0.0111250000,-0.0033807755,
 0.0111458333,-0.0046169758,
